movie_id,title,genres,overview
6477,"Song of Bernadette, The (1943)",Drama,A Drama film.
6480,Thoroughly Modern Millie (1967),Comedy|Musical,A Comedy and Musical film.
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,A Comedy film.
6483,From Justin to Kelly (2003),Musical|Romance,A Musical and Romance film.
6484,Hollywood Homicide (2003),Action|Crime|Drama,A Action and Crime and Drama film.
6493,Alex and Emma (2003),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
6502,28 Days Later (2002),Action|Horror|Sci-Fi,A Action and Horror and Sci-Fi film.
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,A Action and Adventure and Comedy and Crime and Thriller film.
6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller,A Action and Thriller film.
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance,A Drama and Romance film.
6510,"Bodies, Rest & Motion (1993)",Drama|Romance,A Drama and Romance film.
6514,Ring of Terror (1962),Horror,A Horror film.
6515,You Only Live Once (1937),Crime|Film-Noir,A Crime and Film-Noir film.
6516,Anastasia (1956),Drama,A Drama film.
6517,"Babe, The (1992)",Drama,A Drama film.
6523,Mr. Baseball (1992),Comedy|Romance,A Comedy and Romance film.
6527,Scaramouche (1952),Adventure|Romance,A Adventure and Romance film.
6528,Start the Revolution Without Me (1970),Comedy,A Comedy film.
6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller,A Drama and Horror and Mystery and Thriller film.
6533,"What's Up, Doc? (1972)",Comedy,A Comedy film.
6534,Hulk (2003),Action|Adventure|Sci-Fi,A Action and Adventure and Sci-Fi film.
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,A Comedy film.
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,A Adventure and Animation and Children and Fantasy film.
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,A Action and Adventure and Sci-Fi film.
6538,Swimming Pool (2003),Drama|Mystery|Thriller,A Drama and Mystery and Thriller film.
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,A Action and Adventure and Comedy and Fantasy film.
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,A Action and Fantasy and Sci-Fi film.
6542,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,A Comedy and Drama and War film.
6545,I Capture the Castle (2003),Drama|Romance,A Drama and Romance film.
6547,Northfork (2003),Drama|Fantasy,A Drama and Fantasy film.
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,A Action and Comedy and Crime and Thriller film.
6549,How to Deal (2003),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
6550,Johnny English (2003),Action|Comedy|Thriller,A Action and Comedy and Thriller film.
6551,"Anarchist Cookbook, The (2002)",Comedy|Romance,A Comedy and Romance film.
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,A Crime and Drama and Thriller film.
6553,"Embalmer, The (Imbalsamatore, L') (2002)",Drama,A Drama film.
6554,Garage Days (2002),Comedy|Musical,A Comedy and Musical film.
6557,Born to Be Wild (1995),Adventure|Children|Comedy|Drama,A Adventure and Children and Comedy and Drama film.
6558,Curly Sue (1991),Comedy|Drama,A Comedy and Drama film.
6559,Little Giants (1994),Children|Comedy,A Children and Comedy film.
6560,Loose Cannons (1990),Action|Comedy,A Action and Comedy film.
6561,"Mouse That Roared, The (1959)",Comedy|War,A Comedy and War film.
6563,Masked & Anonymous (2003),Comedy|Drama,A Comedy and Drama film.
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,A Action and Adventure and Comedy and Romance and Thriller film.
6565,Seabiscuit (2003),Drama,A Drama film.
6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,A Action and Adventure and Children film.
6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War,A Comedy and Crime and Drama and War film.
6568,Camp (2003),Comedy|Musical,A Comedy and Musical film.
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama,A Drama film.
6572,Scorched (2003),Comedy|Crime,A Comedy and Crime film.
6573,Avanti! (1972),Comedy|Drama,A Comedy and Drama film.
6574,Eve of Destruction (1991),Action|Sci-Fi|Thriller,A Action and Sci-Fi and Thriller film.
6577,Kickboxer 2: The Road Back (1991),Action|Drama,A Action and Drama film.
6578,"Kiss Me, Stupid (1964)",Comedy,A Comedy film.
6579,"One, Two, Three (1961)",Comedy,A Comedy film.
6581,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery,A Comedy and Drama and Mystery film.
6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller,A Action and Comedy and Crime and Thriller film.
6583,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi,A Action and Sci-Fi film.
6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller,A Adventure and Comedy and Crime and Thriller film.
6586,American Wedding (American Pie 3) (2003),Comedy,A Comedy film.
6587,Gigli (2003),Comedy|Crime|Romance,A Comedy and Crime and Romance film.
6588,And Now... Ladies and Gentlemen... (2002),Romance|Thriller,A Romance and Thriller film.
6591,"Magdalene Sisters, The (2002)",Drama,A Drama film.
6592,"Secret Lives of Dentists, The (2002)",Drama,A Drama film.
6593,Freaky Friday (2003),Children|Comedy|Fantasy,A Children and Comedy and Fantasy film.
6595,S.W.A.T. (2003),Action|Thriller,A Action and Thriller film.
6596,"Divorce, Le (2003)",Comedy|Drama|Romance,A Comedy and Drama and Romance film.
6597,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi,A Action and Sci-Fi film.
6598,Step Into Liquid (2002),Documentary,A Documentary film.
6603,"Double Life, A (1947)",Crime|Drama|Film-Noir,A Crime and Drama and Film-Noir film.
6604,Hawks and Sparrows (Uccellacci e Uccellini) (1966),Comedy,A Comedy film.
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,A Drama film.
6611,Umberto D. (1952),Drama,A Drama film.
6612,Brother's Keeper (1992),Documentary,A Documentary film.
6614,I Love You to Death (1990),Comedy|Crime,A Comedy and Crime film.
6615,Freddy vs. Jason (2003),Action|Horror|Thriller,A Action and Horror and Thriller film.
6616,Grind (2003),Action|Comedy,A Action and Comedy film.
6617,Open Range (2003),Western,A Western film.
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,A Action and Comedy film.
6619,Uptown Girls (2003),Comedy,A Comedy film.
6620,American Splendor (2003),Comedy|Drama,A Comedy and Drama film.
6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,A Action and Adventure and Children and Fantasy film.
6625,Camp Nowhere (1994),Adventure|Children|Comedy,A Adventure and Children and Comedy film.
6628,Hot Dog... The Movie (1984),Comedy,A Comedy film.
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,A Crime and Horror and Mystery and Thriller film.
6631,Man's Best Friend (1993),Horror|Sci-Fi|Thriller,A Horror and Sci-Fi and Thriller film.
6636,"Sure Thing, The (1985)",Comedy|Romance,A Comedy and Romance film.
6638,Valley Girl (1983),Comedy|Romance,A Comedy and Romance film.
6639,Wait Until Dark (1967),Drama|Thriller,A Drama and Thriller film.
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,A Drama film.
6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance,A Drama and Romance film.
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,A Action and Adventure and Drama and Sci-Fi film.
6650,Kind Hearts and Coronets (1949),Comedy|Drama,A Comedy and Drama film.
6654,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi,A Adventure and Sci-Fi film.
6656,Attack of the Puppet People (1958),Horror|Sci-Fi,A Horror and Sci-Fi film.
6658,10 (1979),Comedy|Romance,A Comedy and Romance film.
6659,Tremors (1990),Comedy|Horror|Sci-Fi,A Comedy and Horror and Sci-Fi film.
6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance,A Drama and Fantasy and Musical and Romance film.
6662,"Pink Panther, The (1963)",Comedy|Crime,A Comedy and Crime film.
6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,A Comedy and Crime film.
6664,Commando (1985),Action|Adventure,A Action and Adventure film.
6665,Dracula (1979),Horror|Romance,A Horror and Romance film.
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,A Comedy and Drama and Fantasy film.
6667,Waco: The Rules of Engagement (1997),Documentary,A Documentary film.
6668,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance,A Drama and Romance film.
6669,Ikiru (1952),Drama,A Drama film.
6670,Comic Book Villains (2002),Comedy,A Comedy film.
6671,"Angel at My Table, An (1990)",Drama,A Drama film.
6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,A Drama and Sci-Fi film.
6679,Revolution OS (2001),Documentary,A Documentary film.
6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance,A Drama and Romance film.
6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,A Action and Comedy and Crime and Fantasy film.
6687,My Boss's Daughter (2003),Comedy|Romance,A Comedy and Romance film.
6688,Autumn Spring (Babí léto) (2001),Comedy|Drama,A Comedy and Drama film.
6689,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance,A Comedy and Drama and Romance film.
6691,Dust (2001),Drama|Western,A Drama and Western film.
6692,Stoked: The Rise and Fall of Gator (2002),Documentary,A Documentary film.
6695,Jeepers Creepers 2 (2003),Horror|Thriller,A Horror and Thriller film.
6696,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance,A Comedy and Drama and Musical and Romance film.
6699,Once Upon a Time in the Midlands (2002),Drama,A Drama film.
6702,Dickie Roberts: Former Child Star (2003),Comedy,A Comedy film.
6705,Party Monster (2003),Comedy|Crime|Drama|Thriller,A Comedy and Crime and Drama and Thriller film.
6706,Taking Sides (2001),Drama,A Drama film.
6707,Cabin Fever (2002),Horror|Thriller,A Horror and Thriller film.
6708,Matchstick Men (2003),Comedy|Crime|Drama,A Comedy and Crime and Drama film.
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,A Action and Adventure and Crime and Thriller film.
6710,Dummy (2002),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
6711,Lost in Translation (2003),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,A Animation and Drama and Romance film.
6715,Children of the Night (1991),Horror,A Horror film.
6718,Gotcha! (1985),Comedy,A Comedy film.
6720,Kuffs (1992),Action|Comedy|Crime,A Action and Comedy and Crime film.
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,A Action and Adventure and Drama film.
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,A Action and Romance film.
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action,A Action film.
6724,Paper Moon (1973),Comedy|Crime|Drama,A Comedy and Crime and Drama film.
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller,A Horror and Sci-Fi and Thriller film.
6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance,A Comedy and Musical and Romance film.
6734,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller,A Comedy and Romance and Sci-Fi and Thriller film.
6744,Once Bitten (1985),Comedy|Horror,A Comedy and Horror film.
6746,Squirm (1976),Horror|Romance,A Horror and Romance film.
6748,"Brood, The (1979)",Horror,A Horror film.
6750,Anything Else (2003),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
6751,Cold Creek Manor (2003),Drama|Thriller,A Drama and Thriller film.
6752,"Fighting Temptations, The (2003)",Drama,A Drama film.
6753,Secondhand Lions (2003),Children|Comedy|Drama,A Children and Comedy and Drama film.
6754,Underworld (2003),Action|Fantasy|Horror,A Action and Fantasy and Horror film.
6755,Bubba Ho-tep (2002),Comedy|Horror,A Comedy and Horror film.
6760,In This World (2002),Adventure|Drama,A Adventure and Drama film.
6763,Duplex (2003),Comedy|Crime,A Comedy and Crime film.
6764,"Rundown, The (2003)",Action|Adventure|Comedy,A Action and Adventure and Comedy film.
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
6768,Luther (2003),Drama,A Drama film.
6769,Mambo Italiano (2003),Comedy,A Comedy film.
6770,My Life Without Me (2003),Drama|Romance,A Drama and Romance film.
6772,To Be and to Have (Être et avoir) (2002),Documentary,A Documentary film.
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,A Animation and Comedy and Fantasy film.
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,A Fantasy and Horror and Sci-Fi and Thriller film.
6775,Life and Debt (2001),Documentary,A Documentary film.
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,A Comedy and Drama and Musical and Romance film.
6777,Judgment at Nuremberg (1961),Drama,A Drama film.
6780,"Brief History of Time, A (1991)",Documentary,A Documentary film.
6782,Leningrad Cowboys Go America (1989),Comedy|Musical,A Comedy and Musical film.
6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama,A Comedy and Drama film.
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,A Comedy and Musical and Romance and Western film.
6786,Kiss of the Spider Woman (1985),Drama,A Drama film.
6787,All the President's Men (1976),Drama|Thriller,A Drama and Thriller film.
6788,Angie (1994),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
6789,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance,A Drama and Mystery and Romance film.
6790,Avalon (2001),Drama|Fantasy|Sci-Fi,A Drama and Fantasy and Sci-Fi film.
6791,Babette's Feast (Babettes gæstebud) (1987),Drama,A Drama film.
6793,Beethoven (1992),Children|Comedy|Drama,A Children and Comedy and Drama film.
6794,Beethoven's 2nd (1993),Children|Comedy,A Children and Comedy film.
6796,Boyz N the Hood (1991),Crime|Drama,A Crime and Drama film.
6797,Bugsy (1991),Crime|Drama,A Crime and Drama film.
6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical,A Children and Comedy and Crime and Musical film.
6800,Cobra (1986),Action|Crime,A Action and Crime film.
6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,A Horror and Mystery and Thriller film.
6804,Crimewave (1985),Comedy|Crime,A Comedy and Crime film.
6807,Monty Python's The Meaning of Life (1983),Comedy,A Comedy film.
6808,Where Eagles Dare (1968),Action|Adventure|War,A Action and Adventure and War film.
6809,Tightrope (1984),Thriller,A Thriller film.
6810,Sleeping with the Enemy (1991),Drama|Thriller,A Drama and Thriller film.
6811,PCU (1994),Comedy,A Comedy film.
6812,"Rookie, The (1990)",Action|Comedy|Thriller,A Action and Comedy and Thriller film.
6814,City Heat (1984),Action|Comedy,A Action and Comedy film.
6816,Three O'Clock High (1987),Comedy,A Comedy film.
6817,"White Hunter, Black Heart (1990)",Adventure|Drama,A Adventure and Drama film.
6818,Come and See (Idi i smotri) (1985),Drama|War,A Drama and War film.
6820,Ginger Snaps (2000),Drama|Horror|Thriller,A Drama and Horror and Thriller film.
6821,More American Graffiti (1979),Comedy,A Comedy film.
6827,It's Pat (1994),Comedy,A Comedy film.
6832,Regarding Henry (1991),Drama,A Drama film.
6835,Alien Contamination (1980),Action|Horror|Sci-Fi,A Action and Horror and Sci-Fi film.
6836,"Amazing Transparent Man, The (1960)",Sci-Fi,A Sci-Fi film.
6837,Love Affair (1939),Comedy|Drama|Romance,A Comedy and Drama and Romance film.
6849,Scrooge (1970),Drama|Fantasy|Musical,A Drama and Fantasy and Musical film.
6850,Leap of Faith (1992),Comedy|Drama,A Comedy and Drama film.
6851,"Gas, Food, Lodging (1992)",Drama|Romance,A Drama and Romance film.
6852,In Cold Blood (1967),Crime|Drama,A Crime and Drama film.
6853,Campus Man (1987),Comedy,A Comedy film.
6856,Yankee Doodle Dandy (1942),Drama|Musical,A Drama and Musical film.
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy,A Action and Adventure and Animation and Fantasy film.
6858,Knife in the Water (Nóz w wodzie) (1962),Drama,A Drama film.
6860,Mobsters (1991),Crime|Drama,A Crime and Drama film.
6862,Out of Time (2003),Crime|Drama|Thriller,A Crime and Drama and Thriller film.
6863,School of Rock (2003),Comedy|Musical,A Comedy and Musical film.
6867,"Station Agent, The (2003)",Comedy|Drama,A Comedy and Drama film.
6868,Wonderland (2003),Crime|Drama|Mystery|Thriller,A Crime and Drama and Mystery and Thriller film.
6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary,A Crime and Documentary film.
6870,Mystic River (2003),Crime|Drama|Mystery,A Crime and Drama and Mystery film.
6872,"House of the Dead, The (2003)",Action|Horror,A Action and Horror film.
6873,Intolerable Cruelty (2003),Comedy|Romance,A Comedy and Romance film.
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,A Action and Crime and Thriller film.
6879,Runaway Jury (2003),Drama|Thriller,A Drama and Thriller film.
6880,"Texas Chainsaw Massacre, The (2003)",Horror,A Horror film.
6881,Pieces of April (2003),Comedy|Drama,A Comedy and Drama film.
6882,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi,A Action and Adventure and Sci-Fi film.
6883,Sylvia (2003),Drama|Romance,A Drama and Romance film.
6884,Veronica Guerin (2003),Crime|Drama|Thriller,A Crime and Drama and Thriller film.
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,A Crime and Drama and Mystery and Romance and Thriller film.
6886,Beyond Borders (2003),Drama|Romance|War,A Drama and Romance and War film.
